name,ID
Salchichas cocidas de pollo Hacendado,1605
Compresa sin alas maxi super Evax,1606
AZUCARERA azúcar blanco en azucaritos caja 300 gr,1607
TRIDENT chicle 60 minutos sabor peppermint bote 80 gr,1608
Albóndigas con tomate 1 kg aprox,1609
Aperitivo de patata sabor ketchup Apetinas Tosfrit sin gluten 35 g.,1610
Pañales Carrefour Baby Ultra Dry Talla 4 (8-16 kg) 45 ud.,1612
Estuche de Vino Tinto D.O. Rioja Crianza Viña Pomal pack de 2 botellas de 75 cl.,1613
Impregnador mopas spray Carrefour 750 ml.,1614
Ambientador de Mecha Cítricos Carrefour 375 ml.,1615
Panecillo tostado classic Hacendado,1616
Keratina en espuma fuerza y brillo SYOSS 250 ml.,1617
DEPEND braga incontinencia talla S/M paquete 10 uds,1618
Cápsulas antiox colágeno Deliplus,1619
Vino D.O. Rioja tinto crianza Bardesano 75 cl.,1620
Pizza atún y bacón Hacendado,1621
Néctar de piña La Verja,1622
Pañal adulto braguita talla L Tena pants plus,1623
Aguacates,1624
Queso de mezcla semicurado ibérico Calidad y Origen Carrefour cuña 400 g,1625
Pastel de crema 65%,1626
Whisky William Lawson's escocés 70 cl.,1627
DIA SELECCIÓN MUNDIAL escamas de queso parmigianno regianno DOP tarrina 80 gr,1628
Agua de colonia fragancia original Nenuco Classic 750 ml.,1629
After shave bálsamo hidratante Nivea Men con aloe vera,1631
Enjuague bucal explosion action Deliplus,1632
PAVOFRÍO fiambre de pechuga de pavo en lonchas sobre 80 gr,1633
SANEX Advanced gel de ducha atopiderm bote 475 ml,1635
Galantina con pistacho y trufa Hacendado finas lonchas,1636
Roll on de arnica y calamina Arnidol Pic 30 ml.,1638
Grosellas Southern Sun 125 g,1640
Caldo casero de carne Gallina Blanca,1641
Set de 3 Piezas de Barrer VIGAR - Surtido,1642
REVILLA chorizo pamplona lonchas sobre 85 gr,1643
Bombones de chocolate con leche con relleno cremoso Lindt Lindor 337 g.,1644
Patas de vacuno,1645
Patatas fritas con sal y vinagre balsámico Kettle 150 g.,1646
AUSONIA sensitive compresas super con alas bolsa 12 uds,1648
Alga nori para sushi Blue Dragon 11 g.,1650
Queso puro de oveja añejo Carácter Flor de Esgueva cuña 225 g,1652
Palitos de chocolate Mikado Lu 75 g.,1653
Laca de uñas Supreme Deliplus 959 morado,1654
Compresas ultra sin alas normal Carrefour 16 ud.,1656
Arroz marinera Hacendado ultracongelado,1657
Gel dermatológico ph 5.5 con multicereales Inibsa pack de 2 unidades de 1 l.,1658
DIA masa quebrada rollo 230 gr,1659
Peine afro Deliplus,1660
Vino D.O. Rueda blanco moralinos verdejo Pagos del Rey 75 cl.,1661
Cargador para afeitar Fusion 5 Power Gilette 5 ud.,1662
Queso rallado parmigiano Galbani 60 g.,1663
Requesón Montesinos,1664
HELIOS mermelada extra melocoton frasco 340 grs,1665
Salmón ahumado ecológico Skandia 80 g.,1666
HANSAPLAST apósitos para callos elimina y alivia la presión caja 8 uds,1667
Anillos de maiz Kaskys Tosfrit,1668
BABYSMILE pañales 13-20 kgs talla 5 paquete 56 uds,1669
Cápsulas fucus y spirulina Deliplus,1670
Gel de baño 10% urea Deliplus piel áspera y deshidratada,1672
Rabo de vacuno 500 g aprox,1673
Coloración permanente Deliplus 6 rubio oscuro,1674
Peine pequeño puntas redondas Fussy 1 ud.,1675
Crema facial antiedad Deliplus colágeno y silanol,1676
SCHWEPPES tónica botella 25 cl,1677
Caramelos menta minigrageas Smint,1678
Queso parmigiano reggiano D.O.P. 30 meses curación Terre D´Italia 250 g,1680
Vino D.O. Rías Baixas blanco albariño Pazo de Villarei 75 cl.,1681
Plantillas gel talla 35-40 Bosque Verde,1683
Salteado verduras campestre Findus-Salto 500 g.,1684
Galletas caramelizadas Biscoff Lotus pack de 3 unidades de 125 g.,1685
Bebida de arroz con almendras ecológica Isola Bio sin gluten brik 250 ml.,1686
Mantequilla con sal Hacendado,1687
DIA bebida energética lata 50 cl,1688
Detergente líquido Aromaterapia Dixan 50 lavados.,1689
GALLO salsa boloñesa tarro 400 gr,1690
Vino tinto Porto Tawny Almeida Dias,1691
Crema facial para piel normal y mixta rellenador de arrugas Hyaluron Filler para el día con FP15 Eucerin 50 ml.,1692
Desodorante legend Deliplus antimanchas,1693
Carrefour Comida para Periquitos 1Kg,1694
Tiras nasales clásicas tamaño grande Breathe Right 10 ud.,1695
Yuca 1 Kg aprox,1696
Limpiador de calzado grasa de caballo Búfalo,1698
Acondicionador anti rotura para pelos frágil y con tendencia a caerse Full Resist L'Oréal-Elvive 300 ml.,1699
Cápsulas dulces sueños Deliplus,1700
Espárragos blancos extra 8/12 Carretilla 150 g.,1701
BONTE gel de ducha aceite de argán nutritivo bote 750 ml,1702
HELLMANN'S mayonesa frasco 225 ml,1704
Postre delicias de toffe Nestlé La Lechera pack de 2 unidades de 125 g.,1705
Foie gras entero de pato Hacendado,1706
Zumo tropical Bifturas pack de 9 briks de 20 cl.,1707
HERO Baby menestra con jamón y ternera tarrito 235 gr,1708
Bandeja Plástico Reutilizable JMG Tris 2 ud - Blanca ,1709
Gel higiene íntima hidratante Lactacyd 250 ml.,1710
NESCAFE café soluble descafeinado frasco 100 gr,1711
Agua facial de avena dermik Deliplus pieles sensibles,1712
Judía verde plana Cat 1ª  malla 500 g,1713
Infusión frutal de manzana y canela en bolsitas Hornimans 20 ud.,1714
BONTE maquinilla de afeitar recargable 5 hojas hombre envase 1 ud,1715
DIA yogur sabores multipack 16 uds,1717
GILLETTE Fusion proglide maquinilla de afeitar recambio blíster 3 uds,1718
DIA HOLA COLA refresco de cola sin cafeína botella 2 lt,1719
Vodka Eristoff premium 1 l.,1721
HS champú anticaspa classic bote 270 ml,1723
Nachos sabor queso Doritos Tex mex 150 g.,1724
Agua de colonia eternamente rosa Javier Larrainzar 100 ml.,1725
Mayonesa Hellmann's tarro 825 ml.,1726
Caramelos de goma ositos de oro Haribo 100 g.,1729
WHISKAS alimento para gatos junior en gelatina casserole aves bolsa 4 x 85 gr,1730
Bebida de soja con chocolate Hacendado,1731
ORAL B cabezal de recambio precision clean EB-20 blíster 2 uds,1732
Mascarilla facial peeling de guayaba rosa Montagne Jeunesse,1733
Mantillo Universal  20 L Carrefour,1734
Petit de fresa y plátano en bolsitas squeezy Nestlé Yoco sin gluten pack de 4 unidades de 80 g.,1735
Molde de papel magdalenas nº8 P&H,1736
Tomate frito sin azúcares añadidos Hacendado,1737
Chorizo gallego malla 500 gr,1738
Limpiador baños desinfectante Bosque Verde,1739
Agua de colonia nº 13 para hombre Caravan 150 ml.,1740
Queso cremoso reblochon de Savoie A.O.P. de leche cruda Reflets de France 450 g,1741
Ginebra extra dry gin Seagram's,1742
Aroma de vainilla Dr. Oetker 1 ud.,1743
DIA refresco de té al limón lata 33 cl,1744
Tallarimis Pescanova,1745
Suero fisiológico bebé Carrefour Baby 40 ud.,1746
Boquerón limpio,1747
Papilla Infantil Blevit Plus Duplo 8 Cereales Bizcocho Naranja 600 gr,1748
Atún en salsa de tomate Carrefour pack de 3 latas de 52 g.,1749
Esmalte de uñas perfect stay gel shine 212 satin purple Max Factor 1 ud.,1751
Barra de labios 24 h Super Stay nº542 Maybelline 1 ud.,1752
Cerveza abadía Tongerlo,1753
LADRON DE MANZANAS sidra de manzana botella 25 cl,1754
Detergente líquido Active Clean Skip 50 lavados.,1755
Medio conejo troceado bandeja (900 gr aprox.),1756
Pienso de pescado y avena para perro Purina Beyond 3Kg,1757
WILKINSON Sword recambio intuition sensitive care blíster 4 uds,1759
8 Fluorescentes Bic Surtidos,1760
Corrector stick Deliplus 02,1762
Chorizo ibérico ristra Embutidos Nejosa pieza 700 g aprox,1763
Pechuga de pollo en aceite de girasol y oliva Carrefour pack de 2 unidades de 42 g.,1764
Pack 2 Gomas de Borrar Nata 612 Milan,1765
DIA zumo piña manzana uva envase 1 lt,1766
Pan media hogaza de centeno 400 g,1767
Pipa tostada aguasal Carrefour bolsa 250 g,1768
Pechuga de pavo 0% materia grasa Hacendado al corte,1769
Gel de ducha Coco Natural Honey 650 ml.,1770
Confitura de frambuesa Hero 345 g.,1772
Ramon Bilbao Tinto 2017,1773
Arabe Dulce,1774
OB tampón digital super caja 32 uds,1775
DIA torcidas regaliz negro bolsa 225 gr,1777
Chuletas de cordero palo o riñonada congeladas,1778
Verdura para paella congelada Carrefour 450 g.,1779
Refresco cola Hacendado Zero azúcar,1781
Mini panettone de chocolate bolsa 100 gr,1782
Ambientador Flores Blancas 1 ud.,1783
ECOCESTA tortitas de espelta bio bolsa 108 gr,1784
Molinillo sal marina con hierbas Hacendado,1785
Tocino de cielo Hacendado,1786
Corrector fluido acción global Deliplus 02,1787
Yogur líquido de fresa y plátano Danonino en bolsitas pack de 4 unidades de 70 g.,1788
Set la vuelta al cole Hello Kitty niña: Gel higienizante manos 100 ml y mascarilla infantil reutilizable 1 ud.,1789
Patatas fritas al punto de sal Lay's,1790
MARTINEZ sobaos con mantequilla natural bolsa 27 uds 490 gr,1791
Chorizo de pueblo dulce extra sarta Revilla 250 g.,1792
Chipirones rellenos en aceite de girasol Cabo de Peñas 70 g.,1793
LACTOVIT leche corporal nutritiva piel normal-seca dosificador 400 ml,1794
Papel de cocina Mega 3 Foxy 2 rollos.,1795
ELPOZO salchichón extra en lonchas sobre 85 gr,1796
Hogaza de pan aldeana Hecho aquí Carrefour 600 g,1797
Chocolate negro 85% con stevia sin azúcar añadido Valor sin gluten 100 g.,1798
Café molido mezcla fuerte Hacendado,1800
Petit de sabores Carrefour Kids pack de 6 unidades de 50 g.,1801
TAMPAX Compak Pearl super tampón caja 18 uds,1802
Yogur natural azucarado Danone,1803
DIA salchichas viena clásica envase 3 x 200 gr,1804
Suero fisiológico Carrefour 30 ud.,1805
Galletas de barquillo con chocolate Príncipe 146 g.,1806
Quitamanchas en seco,1807
CAMPOFRIO salchichas de pavo pack 3 x 170 gr,1808
Ambientador de varillas vainilla y magnolia del humalaya Air Wick Botanica 80 ml.,1809
DIA biscotes paquete 800 gr,1810
Galletas de chocolate con leche Digestive Carrefour 300 g.,1811
DIA galletas mini chops choc cream bolsa 100 gr,1812
Champú sólido Delicatesse de Avena Garnier cabello delicado,1814
BABARIA jabón líquido de manos rosa mosqueta dosificador 500 ml,1815
Acondicionador hidratación intensa para cabello seco o dañado Tresemme 855 ml.,1816
Aceite de oliva virgen extra Hacendado Gran Selección,1818
ORAL B enjuague bucal pro expert botella 500 ml,1819
Whisky Tennessee Rye Jack Daniel's 70 cl.,1820
Picatostes fritos con ajo Hacendado,1822
Vino D.O Lanzarote Blanco El Afrutado 75 cl.,1824
Vino D.O. Utiel-Requena tinto reserva Faustino Rivero pack de 6 botellas de 75 cl.,1825
Gel fijador 'Perfec Fix' extra fuerte Giorgi 250 ml.,1826
Rosca sin relleno Hacendado,1827
Sardinas en aceite de oliva Albo 120 g.,1828
Snack para perros Purina Friskies Funtastix 175 g.,1829
Tortitas de maíz sabor jamón ibérico Bicentury 70 g.,1830
Cerveza Mahou Mixta Shandy con limón pack de 6 botellas de 25 cl.,1831
Papilla cóctel tropical +8 meses Hacendado,1832
Mandarina,1833
Compresas para pérdidas de orina mini Ausonia Discreet 20 ud.,1835
Paletina canaria para encalar 4',1836
BORGES nuez de california con cáscara bolsa 500 gr,1837
Queso brie punta President 200 g,1839
Cerveza Cruzcampo Shandy con limón lata 33 cl.,1841
Salsa yogur Hacendado,1842
Jabón de afeitar en roll-on Lea,1844
Galletas tostadas Tosta Rica,1845
Comida húmeda de pollo y cordero para perro adulto Mini Purina One 4x100 g.,1846
Colorete nº 15 blush Fit Me! Maybelline 1 ud.,1847
Pienso de buey para perro Medium Maxi Ultima 12 kg.,1848
Galletas Quelitas Quely 200 g.,1849
Pulpo congelado 1 Kg aprox,1850
Hojaldre relleno de crema Hacendado sin azúcar añadido y sin lactosa,1851
Queso de cabra ya cortado García Baquero 250 g,1852
Cordones marrones calzado sport,1853
Porras congeladas Hacendado,1855
DIA canelones de carne caja 600 gr,1857
Risketos Risi sin gluten 120 g.,1858
DIA refresco de té verde lata 33 cl,1859
Perfilador de ojos líquido nº 002 Brown Velvet Glam'Eyes Rimmel 1 ud.,1860
Croissant de mantequilla Carrefour 8 ud,1861
Bebida de espelta sin azúcar añadido ecológica Ecocesta brik 1 l.,1863
Yogur desnatado de arándanos alto en proteínas Danone YoPRO sin gluten pack de 2 unidades de 160 g.,1864
Pan tostado pasas Hacendado,1865
Migas manchegas 200 g,1867
Almendras crudas sin cáscara sin sal añadida ecológicas Carrefour Bio 90 g.,1868
Tomate frito Carrefour pack de 3 briks de 390 g.,1869
Crema de verduras mediterráneas Knorr 500 ml.,1870
Aceitunas manzanilla sabor anchoa Hacendado con hueso,1871
Vodka Eristoff premium black 70 cl.,1873
Galletas de barquillo de chocolate con avellanas Schär sin gluten 105 g.,1874
Sémola de arroz Hacendado,1876
BONTE gel de ducha almendras y miel piel muy seca bote 750 ml,1877
Vino D.O. Somontano tinto joven Laus 75 cl.,1878
Cepillo de tinte para el pelo Ponette 1 ud.,1880
Moldes Gold Plumcake  Papel HABI  4 ud 18x7x5 cm,1881
Pila recargable AAA-P03 Premio,1882
Espirales vegetales Carrefour 500 g.,1883
Pañales Dodot Sensitive T2 (4-8 kg) 234 ud.,1884
Embutido surtido oreado,1885
LA HOGUERA cabecero de lomo pieza 400 gr,1886
Desodorante en spray beauty elixir deomilk Sensitive Nivea 150 ml.,1887
Papel multiusos resistente Bosque Verde,1889
Ambientador Glade by Brise lavanda y jazmín,1891
Tarrrito de ternera con judías verdes y zanahorias desde 6 meses Nutribén 235 g.,1892
Turrón imperial de pistacho y cacahuetes Carrefour sin gluten 150 g.,1893
Cerveza Amstel Oro tostada lata 33 cl.,1894
NIVEA Cellular hyaluron filler crema con color 3 en 1 tono medio 15 gr,1895
MAGNUM helado mini bombón doble caramelo y chocolate caja 6 uds 300 gr,1896
Crunch cali roll Sushi Daily,1897
Exprimidor Eléctrico Bluesky BCJ301-16,1898
Café espresso intenso en cápsulas Nescafé Dolce Gusto 30 unidades de 7 g.,1899
Cebollino fresco cortado Carrefour 20 g,1900
Cerveza Ambar Lager especial pack de 9 latas de 33 cl.,1901
Desodorante hombre marine Axe,1902
Funda de Escoba Microfibra CARREFOUR,1903
Pegamento en Barra Carrefour 4+1 uds,1905
Almeja japonesa,1906
AS snack para perros ternera bolsa 12 uds,1907
Aceite de oliva virgen extra Dcoop 1 l.,1908
Estuche de belleza Chamoy & Amiguis 1 ud.,1909
LEA espuma de afeitar piel sensible formato viaje spray 100 ml,1910
Vermut Cinzano blanco 1 l.,1911
Almendra molida Carrefour tarrina 200 g,1912
Bebida espirituosa Veterano 1 l.,1914
Espumoso Pink Moscato Don Luciano 75 cl.,1915
Filetes de bacalao congelados Dimar 400 g.,1916
Champú cuidado clásico para cabello normal y mixto Pantene 700 ml.,1918
Aceite de almendra dulce 100% puro ecológico Terre D' Ecologis 100 ml.,1919
ROYAL bacalao ahumado con aceite de oliva envase 110 gr,1920
Zumo de 10 frutas y vitaminas Juver sin azúcar añadido brik 2 l.,1921
Miel artesana de eucaliptus monofloral Primo Mendoza 500 g,1922
Galletas Schär sin gluten 120 g.,1923
Pipas girasol tostadas Hacendado gigante con sal,1924
Queso pecorino romano D.O.P. Auricchio Cuña 250 g,1925
Tampones con aplicador regular Tampax caja de 20 uds.,1926
BONTE gel de baño leche de coco botella 300 ml,1927
Jabón de manos con aroma a jazmín y limón Palmolive 500 ml.,1928
Maquillaje fluido Deliplus perfección satin 03,1929
Ambientador varillas dama de noche Cristalinas 45 ml.,1930
Colorante alimentario Hacendado,1931
LOTUS galleta caramelizada bolsa 120 gr,1932
DIA MARI MARINERA gulas clásicas refrigeradas bandeja 200 gr,1933
Cereales con  futa y nuez Weetabix 450 g.,1934
DIA migas de bacalao envase 300 gr,1935
DR. OETKER vela cumpleaños nº 7,1936
DIRANZO sosa cáustica escamas bote 750 gr,1937
SEÑORIO DE LOS LLANOS vino tinto crianza DO Valdepeñas botella 75 cl,1939
Barra de labios infallible 24h nº 213 Toujours Teaberry L'Oréal 1 ud.,1940
TREVIJANO risotto de hongos bandeja 280 gr,1942
DIA VITAL barritas sustitutivas chocolate negro caja 6 uds 192 gr,1943
NIVEA crema corporal triple acción hidratante piel seca botella 400 ml,1944
Bollito recubierto de chocolate Donettes 7 ud.,1945
Macarrón al huevo Hacendado,1946
Paté ibérico Carrefour 125 g.,1948
DIXIE collar para perros antiparasitario color negro caja 1 ud,1949
Elimina olores textil spray Sanytol 500 ml.,1950
Crema de orujo Puntemiño 70 cl.,1951
AL PUNTO lasaña boloñesa gratinada bandeja 350 gr,1952
Preparado para rebozar con ajo y perejil Crunchy Crumbs Esgir sin gluten 100 g.,1953
Fideuá Carretilla pack 2 unidades de 250 g.,1954
Yogur bífidus desnatado con trozos de manzana sin azúcar añadido Carrefour pack de 4 unidades de 125 g.,1955
Sal lavavajillas Bosque Verde en pastillas,1956
Maxi lomo Hacendado finas lonchas,1957
LA BROCHE Fun roll de pollo y queso 2 unidades bandeja 275 g,1958
Reparador de madera normal Pronto 100 ml.,1959
Tomates Anhel,1960
Vino D.O. Ribera del Duero tinto fino Finca Resalso 75 cl.,1961
Bebida de almendras Hacendado,1962
Costilla de vacuno,1963
Uva negra sin semillas,1964
Tarta de galleta 2 Hacendado congelada,1965
Preparado lácteo crecimiento Peques 3 Puleva,1966
Cepillo dental para dientes sensibles repair & protect suave Sensodyne 1 ud.,1967
Golosinas cintas Hacendado con pica pica,1968
Atún claro en aceite de oliva Calvo pack de 6 latas de 52 g.,1969
ESTEPA licor de anís dulce botella 1 lt,1970
Insecticida cucarachas y hormigas líquido Carrefour 500 ml.,1971
BABARIA crema de pies secos y agrietados con aloe bote 150 ml,1972
Biberón con tetina anti-cólico 0-6 meses Nuk Disney 300 ml.,1973
Vino D.O. Valdepeñas Blanco Airén Viña Lobón 75 cl.,1974
Aceitunas verdes manzanilla con hueso sabor suave Fragata 595 g.,1975
Vino D.O. Rioja tinto crianza 3 Reinos 75 cl.,1976
Helado de chocolate con cacao de ecuador Carte D'or 900 ml.,1977
Vino sweet semi dulce blanco Alma de Valdeguerra 75 cl.,1978
Suavizante concentrado Nenuco Flor 72 lavados.,1979
TARNI SHIELD limpia metales bote 250 ml,1980
Galletas altas en proteínas y fibra Zero Prozis 35 g.,1981
Crema-gel contorno de ojos anti-fatiga Hydro Boost Neutrogena 15 ml.,1982
Perejil liofilizado Cannamela 6 g.,1983
Ajo negro pelado en tarrina 85 g,1984
SMINT pastillas de fresa sin azúcar lata 35 gr,1986
Magret fresco de pato Carrefour Selección 360 g aprox,1987
NATREEN edulcorante granulado sobres 50 gr,1988
DIA mermelada extra ciruela frasco 650 grs,1989
NESTLE helado maxibon cookies caja 4 uds 360 gr,1990
Harina de trigo de fuerza Carrefour 1 kg.,1991
MAHOU 5 ESTRELLAS cerveza pack 12 botellas 25 cl,1992
Aceite de oliva virgen Hacendado,1993
Arroz integral vaporizado Carrefour 1 kg.,1994
DIA muesli extra caja 500 gr,1995
PULEVA leche entera fresca botella 1.5 lt,1996
Pincel sombra pony Deliplus,1997
Salsa ranchera Ken's envase 454 g.,1998
Tabletas limpiadoras para prótesis dentales Corega 36 ud.,1999
Protector lavavajillas Finish 50 lavados 1 ud.,2000
Whisky J&B escocés 15 años 70 cl.,2001
Nocco Caribbean Piña Bebida energética sin azúcar lata 33 cl.,2002
Galletas con tableta de chocolate negro Petit écolier 150 g.,2003
Acondicionador color keratina con aceite de argán para cabellos teñidos o con mechas Tresemmé 685 ml.,2004
FRISKIES alimento para perros complet bolsa 10 kg,2005
Lote jamón curado en bodega selección El Pozo 7 kg aprox,2006
Vino D.O. Rueda blanco verdejo Four Lines 75 cl.,2007
Tomate frito Carrefour tarro 550 g.,2008
HEINZ mostaza suave bote 220 ml,2009
Perfilador de ojos kajal perfect stay 080 taupe of mind Max Factor 1 ud.,2010
Lejía perfumada con detergente Frescor Marino Carrefour 2 l.,2011
Tratamiento anticaída muti-acción Aminexil Clinical 5 Vichy Dercos 21 ud.,2012
Filetes de cerdo empanados,2013
Cereales de cacao y avellanas Carrefour 500 g.,2014
Caja con Tapa de Plástico Basic CARREFOUR HOME 10 Litros - Transparente,2015
Medias noches bolsa 7 uds 175 gr,2016
Aceitunas negras cacereñas sin hueso Serpis 150 g.,2018
Ambientador jardín de tokio Carrefour 250 ml.,2019
Arroz integral Sos 1 kg.,2021
Salsa de soja Didilo 1 l.,2022
Galletas de espelta Hacendado 0% azúcares añadidos,2025
Set 3 Filtros de agua con Microparticulas CARREFOUR HOME - Blanco,2026
Lavavajillas ultra original Fairy líquido,2027
Leche infantil para lactantes desde el primer día Almirón Advance 1 800 g.,2028
Hojaldre de manzana Hacendado,2029
Queso de mezcla añejo Calidad y Origen Carrefour cuña ya cortada de 200 g,2030
Amoníaco muy fuerte Bosque Verde con detergente,2031
Champú brillo exprés Carrefour 750 ml.,2032
DIA navajuelas al natural lata 63 gr,2033
Vino D.O. Rioja tinto crianza Edición limitada Ramón Bilbao 75 cl.,2034
Galletas de chocolate rellenas de crema Oreo 440 g.,2035
Quitaesmalte suave con glicerina Carrefour 60 ml.,2036
FINISH lavavajillas máquina todo en uno plus powerball en cápsulas bolsa 30 uds,2037
Tabletas limpiadoras prótesis dentales Benfix y ortodoncias,2038
Crackers con quesos y tomate ecológicos Carrefour Bio 200 g.,2039
Palomitas saladas Frit Ravich sin gluten 80 g.,2040
PANTENE Pro-v serum intensivo repara y protege cabello dañado bote 75 ml,2041
Barra meiga Carrefour 1 ud,2042
DIA pepinillo agridulce frasco 360 gr,2043
OLAY Complete care crema hidratante de noche tarro 50 ml,2044
JUNIORSMILE enjuague bucal sabor fresa sin alcohol +6 años botella 500 ml,2045
Tarrito de verduritas con dorada desde 8 meses ecológico Carrefour Baby Bio sin gluten pack de 2 unidades de 200 g.,2046
Caramelos masticables Happy Fruttis Maoam 175 g.,2047
Máscara de pestañas Lash Sensational efecto abanico Maybelline 1 ud.,2048
Coloración permanente sin amoníaco Garnier 5.3 capuccino,2050
Crema hidratante para cara y cuerpo Care Nivea 400 ml.,2052
LA TOJA jabón de afeitar con sales minerales barra 50 ml,2053
Set de 4 Bayetas Absorbentes Impresas CARREFOUR - Decorado,2054
Fregona microfibra absorbente Bosque Verde,2055
Sidra sin alcohol El Lagar,2056
Vitakraft Menú para Agapornis,2057
Cepillo anti tirones para cabello fino Michel Mercier 1 ud.,2058
Vino D.O. Mancha tinto tempranillo Viña Lobón 75 cl.,2059
Piña natural a rodajas,2060
Arándanos Carrefour 250 g,2061
Tortitas de maíz con chocolate negro Gullón Vitalday sin gluten 100 g.,2062
Gel-champú relajante Baby Care ecológico Elifexir 500 ml,2063
Cerveza El Águila botella 25 cl.,2064
NIVEA Men active age crema de noche regeneradora antiedad caja 50 ml,2065
Bonito del norte en aceite de oliva Hacendado,2066
Almendras fritas y saladas Carrefour 200 g.,2067
Sidra Ecológica Menendez natural 70 cl.,2068
BONTE mascarilla capilar repara y protege con miel tarro 300 gr,2069
Tampones con aplicador Normal O.B. 16 ud.,2070
Ensaladilla Hacendado ultracongelada,2071
REXONA desodorante aloe vera fresh spray 200 ml,2073
Leche infantil de continuación desde 6 meses Almirón Advance Prosyneo 2 800 g.,2074
Nachos sabor queso Doritos Tex mex 280 g.,2076
Neceser Bambi pequeño,2077
ADIDAS colonia champions league arena edition spray 100 ml,2078
Agua de colonia azahar Fruits & Flowers 100 ml.,2079
SANYTOL limpiador desinfectante limpiahogar botella 1.2 lt,2080
Colutorio menta ortodoncias Lacer 500 ml.,2082
Cono de barquillo Hacendado,2083
After shave bálsamo extra sensible La Toja 100 ml.,2084
Vino italiano Moscato Spumante blanco Caldirola 75 cl.,2085
Pechuga de pavo braseada El Pozo sin gluten 85 g.,2086
Rotulador Permanente Textil Staedtler Negro,2087
Kéfir de arándanos Carrefour pack de 4 unidades de 125 g.,2088
Cacao puro en polvo La Chocolatera,2089
Calzone de pollo a la barbacoa Hacendado,2091
Lote de Navidad: Jamón de cebo ibérico 50% raza ibérica Navidul,2092
Bombones surtidos de chocolate con relleno cremoso Lindt Lindor 600 g.,2096
Cacahuete cubierto de chocolate blanco Conguitos sin gluten 75 g.,2097
Crema protectora de rostro y cuerpo bio Corine de farme 100 ml,2098
EL VENTERO queso tierno light lonchas envase 160 gr,2099
Azúcar integral de caña Panela Gourmet Latino 400 g.,2100
Cerveza Carrefour sin alcohol lata 33 cl.,2101
Desodorante roll-on Dry Fresh anti-transpirante Nivea 50 ml.,2103
Miel milflores Mellarius 970 g.,2104
Cortaúñas pies Filarmonica,2105
DIA limpiador enérgico general pistola 1 lt,2106
Vino blanco frizzante Moscato Barbadillo VI 75 cl.,2108
DIA DELICIOUS leche semidesnatada fresca botella 1.5 lt,2109
INSTITUTO ESPAÑOL jabón líquido de manos piel sana dosificador 500 ml,2110
Pizza reina Hacendado con crema de queso fresco,2111
Postre delicias de trufa Nestlé La Lechera pack de 2 unidades de 125 g.,2112
BOYA sardinas picantes en aceite vegetal 6/8 piezas lata 63 gr,2113
DIA TEMPTATION helado bombón chocolate blanco con galletas caja 3 uds 201 gr,2114
DIA yogur con frambuesa vaso 200 gr,2116
Refresco té verde Hacendado,2117
Tarrito de menestra de cordero a la crema desde 6 meses Hero Baby pack de 2 unidades de 190 g.,2118
Coloración Permanente nº 3 Castaño Oscuro Garnier Color Sensation 1 ud.,2120
Pañales bebé talla 3 de 6-10 kg Dodot,2121
HERBAL ESSENCES bio renew mascarilla aceite de argán de Marruecos tarro 250 ml,2122
Jamón cocido Campofrío Finissimas sin gluten 170 g.,2123
Rizador de pestañas Deliplus,2124
Goma de pelo negra básica Ponette 6 ud.,2125
Garbanzo Hacendado ultracongelado,2126
GALLINA BLANCA salsa pimienta verde sobre 50 gr,2127
Miel de tomillo antigoteo Carrefour bote 500 g.,2128
ESSENCE Eye Pencil Longlasting lápiz de ojos  09 Cool Down,2129
Champú Hydra Deliplus cabello normal,2131
Garbanzos cocidos Carrefour 200 g.,2132
Chocolate con leche Hacendado porciones,2133
Eau de toilette mujer Como tú Amor,2134
ORBIT chicle grageas sabor menta paquete 5 uds,2135
Caramelos de goma Rec&White Favoritos Haribo 75 g.,2136
Napolitana mixta 1 ud,2138
YBARRA espinacas frasco 425 gr,2139
Croissants 6 uds 240 gr,2140
FLEX acondicionador cuidado clásico bote 650 ml,2142
Tinte Colorsilk nº 57 Castaño dorado muy claro Revlon 1 ud.,2143
Bechamel Hacendado,2144
DIA ensalada variada bolsa 200 gr,2145
Desodorante en spray aero original Dove pack de 2 unidades de 200 ml.,2146
Queso de cabra tierno en lonchas El Pastor 70 g.,2147
Langostino en su nido Vdfoodltd congelado,2148
Pepino español unidad (260 gr aprox.),2149
Mermelada de fresa Hacendado 0% azúcares añadidos,2151
Panna Cotta de café con leche Hacendado,2152
Palomitas sabor mantequilla Carrefour Kids 80 g.,2153
DEMAK UP discos desmaquillantes sensitive bolsa 60 uds,2154
Sacapuntas depósito Shaker 1 uso Maped,2155
Bacón ahumado Monells lonchas,2156
Antihumedad compacto limón recambio Humydry 450 g.,2158
GULLON Diet Nature galletas con pepitas de chocolate paquete 125 grs,2159
Porciones de bacalao ultracongeladas Pescanova 400 g.,2160
Tinte 4.15 Chocolate Garnier Olia 1 ud.,2161
Pipas girasol barbacoa Hacendado,2162
Limpiamáquinas lavavajillas líquido Bosque Verde,2163
GALLO hélices con tomate y espinacas paquete 450 gr,2164
Cepillo dental interdental 0.9 micro Interprox 14 ud.,2165
Acondicionador suave y liso para cabello encrespado o apagado Pantene 675 ml.,2166
AGUINAMAR mejillones en salsa de tomate envase 500 gr,2168
